22	2	2	4	6.642510058	2.8	5	2	5	5	1	1	5	5	2
20	1	2	4	2.718390724	2	4	4	2	3	4	3	4	3	1
23	2	2	3.75	3.212103995	2.2	5	2	2	2	4	1	4	4	4
22	2	2	4	5.964671188	2.6	5	5	5	2	2	1	4	2	1
19	1	1	5	3.356237523	3.6	3	4	5	5	4	3	3	3	2
21	1	2	2	6.815419628	1.8	3	3	4	4	3	3	3	4	2
22	1	2	2.5	13.69257088	1.4	3	3	1	1	1	1	1	1	1
20	1	2	3.25	4.231007724	1.2	3	4	3	4	4	3	3	5	2
22	1	1	3.25	4.046114588	2.8	5	2	3	4	3	2	3	4	4
23	1	2	3.25	7.339177118	1.6	1	1	1	3	1	1	3	3	4
20	1	1	4.25	4.448774721	3.2	5	4	3	4	1	2	1	3	1
18	1	1	6.25	4.154237894	3.2	5	3	4	2	2	1	5	4	4
20	1	2	3.75	6.237652906	1.8	4	4	4	4	4	4	4	4	2
20	1	2	3	14.09569213	1	4	3	4	2	4	4	2	2	2
22	1	2	2.75	6.044338545	2.2	5	5	4	5	5	5	5	5	2
21	1	2	2.75	8.163570878	2.4	1	2	2	3	3	3	2	3	1
22	1	2	3.5	5.695358364	3.2	4	3	4	3	4	5	4	5	1
21	1	1	4.25	2.339281226	2.8	5	3	3	2	4	2	4	4	4
24	1	2	3	11.79276738	1.8	3	3	3	3	4	4	3	3	2
25	1	1	4.75	4.542379689	3	5	3	1	5	2	1	1	5	1
21	1	2	3.75	8.408426758	1.6	3	3	3	4	4	4	4	4	4
21	1	2	4	13.27872213	1.8	5	5	5	5	5	5	4	4	1
19	2	2	3.5	2.879360728	2.2	4	3	2	2	4	4	4	3	3
25	1	1	4.25	4.468699219	2	5	5	4	5	5	5	2	2	1
26	1	2	4	4.101536267	3	3	5	5	4	5	4	3	5	2
26	1	1	4.5	2.697007999	2.8	5	5	5	5	4	4	5	5	1
21	1	1	4.75	4.864864708	2.8	5	5	5	3	2	2	4	4	1
21	2	2	4.25	5.274419628	2.2	4	4	1	1	2	4	1	3	1
19	2	1	5	3.014562207	2.8	5	3	4	3	1	3	4	4	1
22	1	1	5.5	1.507849896	2.4	2	1	1	4	1	4	1	5	1
22	1	1	4.75	4.050002072	3.4	2	2	4	2	2	1	4	4	2
20	1	1	3	2.394735494	2.8	4	4	4	4	2	3	4	4	1
18	1	1	4.5	5.30201723	3.2	5	4	3	2	3	3	5	5	4
22	1	1	4	2.979912455	3.8	5	5	4	4	1	1	1	1	1
27	1	1	5	5.452985963	2.6	3	5	3	3	1	4	5	5	4
31	1	2	5.5	3.433360728	2.6	5	5	1	1	3	3	3	3	1
22	2	2	3.25	4.854783212	2.2	5	5	5	2	3	3	5	5	1
22	1	1	5.5	3.077480755	3	5	2	2	3	3	1	3	3	1
21	1	1	5	4.326834712	3	5	5	5	3	5	4	5	5	4
23	2	2	4	6.08873118	1.8	5	5	5	2	4	4	5	4	1
23	2	2	4.75	8.577449623	2	3	4	5	5	1	1	4	4	2
19	2	1	4.5	3.707739168	3	4	3	3	4	1	3	1	3	2
22	1	2	3.25	7.618775432	2	3	3	5	5	2	1	4	4	2
24	2	1	5.25	5.134220513	2.6	5	2	2	2	1	2	4	4	1
20	2	2	4	4.508389632	2.6	4	3	4	4	2	2	1	1	2
21	1	1	5.25	3.157849896	3.6	5	3	3	2	3	2	3	5	1
25	1	2	2.75	3.644449623	3	1	1	1	1	5	5	3	4	3
19	1	2	4.25	3.262306775	1.8	4	1	4	2	4	3	5	5	4
22	1	2	3.5	3.727671188	2.2	4	4	5	4	2	2	5	2	1
21	2	2	4	10.89869213	1	3	4	4	4	2	2	2	2	1
31	1	2	4.25	7.23162291	2	4	4	1	1	2	2	2	1	1
18	2	1	4.25	2.840223432	2.8	5	4	1	4	2	2	4	4	1
22	1	2	4	9.335419628	2.2	2	2	2	3	3	2	2	3	2
21	1	1	6.25	5.231207528	3	3	1	1	1	1	1	4	5	4
22	2	2	4.25	7.458692133	1.8	4	3	2	3	4	4	5	5	4
24	2	2	2.5	6.732632141	2.4	3	2	1	1	4	4	5	5	4
19	1	1	6	4.2847806	2.4	5	3	3	4	2	4	5	5	4
19	1	2	3.75	5.104449623	2	1	1	3	3	2	3	3	2	4
17	2	2	5	3.446273207	2.8	4	3	4	4	5	4	4	4	3
22	1	2	3.75	9.773328369	2.2	3	3	4	4	4	4	4	4	2
23	2	2	4.5	4.045968527	2.2	3	3	3	2	5	5	4	5	4
20	2	2	4.25	3.95842072	2.6	5	4	2	3	3	3	4	4	4
23	2	2	4.25	5.563600874	3	4	4	1	2	2	2	2	2	1
21	1	2	4	10.04677878	2	5	5	3	3	4	4	4	4	1
23	2	2	4.25	5.509115206	2.2	5	5	5	5	4	4	3	4	1
31	2	2	3.75	3.053822439	2.4	2	2	5	5	4	4	1	1	2
19	1	2	3.25	3.551479619	2.4	5	3	5	3	3	2	4	4	1
22	1	2	4.25	6.211298373	3	3	4	2	2	2	2	1	2	1
22	2	2	3.75	5.577358364	2.4	5	5	4	4	3	3	4	4	1
21	2	2	3.75	6.128701184	2.2	4	2	5	5	5	5	5	5	1
23	2	2	4.5	3.632633233	3.2	5	3	2	2	1	1	3	4	1
31	2	1	4.25	1.909955967	2.4	5	2	3	3	2	2	5	4	1
19	1	1	5	3.216056277	2.6	4	4	3	4	1	2	1	3	4
25	2	1	3	5.120894704	2.8	5	3	3	4	3	2	5	5	1
22	2	2	3.75	6.620329641	2.6	4	2	3	5	5	5	2	1	3
18	1	1	3.75	4.266592573	2.8	5	4	3	4	5	3	2	4	1
21	1	1	4.5	2.304982048	3	4	3	2	3	3	3	5	4	1
22	2	2	4.25	4.366126031	3.4	4	4	1	2	1	1	2	4	1
18	2	1	5	2.949189967	3.2	5	2	2	4	4	1	5	5	4
23	2	2	3.75	4.618722128	2	4	4	5	5	3	3	4	4	2
23	2	2	4.75	3.142056989	1.4	5	4	4	4	5	5	5	5	3
23	2	2	2.75	2.790361907	2.4	4	4	1	1	2	2	4	5	4
23	2	2	3.75	2.081644936	2	5	5	4	4	3	2	2	4	1
21	2	1	3	4.094300083	3.4	5	3	4	4	4	4	4	4	3
31	2	2	4.75	9.377662137	2.8	1	1	5	5	3	3	4	4	4
21	2	2	3.75	7.474358364	1.6	4	2	5	3	2	2	5	4	2
19	2	2	3.5	4.144118219	2.2	5	4	5	5	1	1	5	5	2
19	1	2	3.25	5.610297544	3	5	5	1	1	2	2	2	1	1
30	2	2	3.75	3.755328369	3	4	5	1	1	2	2	2	4	3
21	1	1	4	3.303223432	3.2	4	4	4	5	2	1	3	2	1
21	1	1	4.75	2.573402481	3.2	5	3	4	4	2	2	1	4	1
22	1	1	5.25	1.707390768	3	5	5	3	3	3	3	3	4	1
26	2	2	5	1.21348867	2.4	5	2	5	4	1	2	5	1	1
20	1	1	4.75	3.527330078	3	5	4	2	1	5	1	2	4	1
21	1	1	4.5	3.475144584	2.2	5	1	4	1	2	2	5	4	4
18	1	1	6.25	3.26991674	3.4	5	4	1	2	3	3	2	2	1
19	1	1	3.75	2.577652565	3.4	2	1	1	2	4	2	3	5	4
19	1	1	5	5.091175909	3.2	5	3	5	3	3	3	3	3	1
19	1	1	5	4.274683258	2.2	3	1	5	2	2	2	4	3	2
18	1	1	5.5	5.934743249	2.8	2	1	5	4	1	2	1	2	2
19	1	1	4.75	9.746165492	2.2	4	4	4	3	2	3	4	4	2
22	2	2	2	9.023692133	2	4	4	4	3	4	4	4	4	3
20	1	1	5	4.132118837	2.4	3	4	4	2	1	1	5	3	1
21	1	1	4	4.374645507	3.2	5	3	1	2	2	2	4	3	4
18	1	1	3.5	5.277077222	3.2	5	4	5	5	4	2	5	4	2
18	1	1	5.25	4.492246543	3.4	4	2	5	4	2	2	4	4	2
23	1	1	5.25	2.771683258	2.4	5	5	4	2	1	1	2	5	1
28	2	2	4.25	3.496692133	3	4	4	3	3	4	4	5	5	4
19	1	1	5.75	4.861417089	3.4	4	1	4	2	1	1	3	2	2
24	1	1	4	3.811575914	2.4	3	3	4	1	2	3	4	3	1
19	1	1	3	5.416316742	2.4	3	3	5	5	2	2	4	4	2
26	2	1	4.5	4.768713458	2.8	2	2	5	5	2	2	1	1	2
19	2	1	4.25	3.328008721	3.4	4	4	4	4	4	3	5	5	4
18	1	1	3.75	4.259879891	2.8	3	2	3	2	2	2	2	2	2
19	1	1	3.25	2.307481197	2.4	5	5	5	4	1	2	3	3	1
19	1	1	3.25	3.425327881	2.6	4	1	5	2	2	1	5	5	4
19	1	1	4	4.305144584	3	4	2	5	4	3	3	4	5	2
23	1	1	4.5	3.768623267	2.6	4	3	5	4	1	3	5	5	1
20	1	1	5.25	2.188671602	1.6	5	4	1	2	2	4	2	5	3
18	1	1	5	7.109270087	2.6	4	2	4	3	4	4	3	4	2
18	1	1	3.75	6.713107217	2.4	3	3	3	4	5	4	4	4	3
22	1	1	4	8.469107217	3	5	4	2	3	3	4	4	4	4
27	2	2	3.5	4.825449623	1.4	5	5	3	3	4	4	4	4	1
19	2	1	4.25	2.61909998	3.2	5	4	5	3	3	3	4	3	1
22	2	2	4	3.678701184	2.2	2	2	4	4	3	3	3	3	2
19	1	1	3.5	6.735077222	2.2	2	2	5	5	2	4	2	2	2
25	1	1	4.75	7.215985963	2.6	4	3	5	4	5	4	5	5	4
22	2	1	4.75	3.081766762	3.2	4	2	3	3	1	1	4	5	4
19	1	1	4.75	2.119208249	3.4	4	2	4	4	3	2	5	4	2
26	2	2	4	5.002573242	2.8	4	3	4	3	3	3	3	3	2
18	1	1	5	5.707715451	3.4	5	2	5	4	5	4	5	4	2
26	2	1	4.5	3.746804717	3	5	5	5	5	4	4	1	2	1
18	1	1	4.5	3.95231277	2.8	5	3	3	2	1	1	4	3	4
18	1	1	4.25	7.969834712	3	4	3	5	5	5	5	5	5	2
18	1	1	4.25	3.221189967	3	4	3	3	5	2	4	4	5	4
19	1	1	3.75	2.696281226	2.6	2	2	5	5	2	5	5	4	2
29	2	1	3.25	1.886311221	1.4	1	1	5	4	1	1	4	5	2
20	1	1	4.5	3.715442225	3	5	3	3	3	3	3	4	4	1
20	1	1	6	1.460300083	3.4	4	2	4	3	1	2	5	4	4
18	1	1	3.75	3.410116786	3.6	2	2	5	5	5	3	3	4	2
21	2	1	3.75	6.62068256	2.6	3	4	4	1	5	1	1	1	1
23	2	1	3.75	2.778480033	2.6	4	3	5	3	2	3	3	3	2
30	2	1	5	4.231107217	1.8	4	4	5	4	4	4	4	4	3
23	2	1	3	8.602985963	2.6	4	1	5	3	1	1	2	2	2
20	2	1	3.25	6.942804717	2.2	5	2	1	1	4	4	4	3	1
22	2	2	2	10.58160087	1.4	3	3	3	3	3	3	3	3	2
27	2	2	4	5.800449623	3	5	5	5	5	5	5	5	5	2
23	2	2	4.25	3.434714169	2.2	4	1	4	4	2	2	4	2	2
23	1	1	5	3.096849896	2.8	5	2	3	3	2	3	4	3	4
22	2	1	6.75	3.554250508	3.2	2	2	4	4	2	2	1	1	2
21	2	2	2.75	8.937358364	2.4	5	3	4	4	3	4	4	5	2
18	1	1	5	5.514643915	2	5	5	5	4	1	2	4	4	1
24	2	2	3.75	7.043662137	2.2	3	3	3	3	3	3	3	3	1
19	1	1	4.5	1.914297885	3	3	3	2	1	1	1	3	4	1
21	2	1	5.5	4.725713458	2.8	3	2	3	3	4	4	3	4	3
19	1	2	4.25	11.20763214	0.6	2	2	3	3	4	4	5	5	4
18	1	1	4.5	3.114745447	3.2	5	5	2	5	1	3	2	5	1
18	2	1	4.75	2.795723634	3.2	5	3	5	3	5	5	4	5	1
21	1	1	5.25	3.417002442	2.8	2	1	5	2	1	1	5	4	4
19	1	1	3.25	4.695267519	3.2	4	2	4	3	2	3	5	3	4
23	1	2	4.25	14.38860087	2.6	3	2	2	2	2	2	4	4	4
20	1	1	5.25	9.713713254	2.8	4	2	5	3	1	4	5	5	2
21	1	1	4.25	2.794146635	2.4	5	3	4	4	1	2	3	3	2
20	1	1	3.75	2.52553131	2.8	4	3	4	1	1	1	4	2	2
24	1	1	5	2.036610856	2.4	5	3	4	1	1	3	5	4	2
26	2	1	5	4.454864708	3.2	3	1	5	3	2	1	3	3	2
21	1	1	3.75	4.299240091	3	2	2	4	4	1	3	3	4	2
20	2	2	4	6.980600874	2.4	3	2	4	2	1	2	1	3	2
18	2	1	3.5	6.005107217	2.6	4	4	4	4	3	4	2	2	2
21	2	1	3.25	4.154256751	2.4	5	3	4	3	4	1	2	3	2
21	1	2	3.25	4.816516337	2.6	3	3	4	3	3	3	3	3	4
27	2	1	4.75	1.71068256	2.8	4	2	2	1	2	1	2	1	1
22	2	2	4	6.642510058	2.8	4	1	3	2	1	1	4	4	2
20	1	2	4	2.718390724	2	4	4	2	3	2	2	2	2	1
23	2	2	3.75	3.212103995	2.2	5	3	4	2	3	3	1	2	3
22	2	2	4	5.964671188	2.6	5	5	5	4	4	2	2	2	1
19	1	1	5	3.356237523	3.6	5	4	5	5	4	4	3	3	2
21	1	2	2	6.815419628	1.8	3	2	4	3	4	4	3	4	2
22	1	2	2.5	13.69257088	1.4	5	5	5	5	1	1	1	1	1
20	1	2	3.25	4.231007724	1.2	3	4	3	5	3	3	5	5	2
22	1	1	3.25	4.046114588	2.8	4	2	4	3	2	3	5	4	2
23	1	2	3.25	7.339177118	1.6	3	3	5	5	3	3	1	1	2
20	1	1	4.25	4.448774721	3.2	5	4	2	2	2	2	2	2	1
18	1	1	6.25	4.154237894	3.2	4	3	4	2	1	1	4	4	4
20	1	2	3.75	6.237652906	1.8	3	3	4	4	4	3	4	3	4
20	1	2	3	14.09569213	1	4	3	4	4	3	3	2	3	3
22	1	2	2.75	6.044338545	2.2	3	3	3	3	4	4	2	4	2
21	1	2	2.75	8.163570878	2.4	4	3	1	2	3	2	5	4	4
22	1	2	3.5	5.695358364	3.2	4	3	2	3	3	4	1	2	3
21	1	1	4.25	2.339281226	2.8	4	4	2	2	2	2	4	3	1
24	1	2	3	11.79276738	1.8	3	3	3	3	3	3	3	3	1
25	1	1	4.75	4.542379689	3	5	3	5	4	1	2	5	4	2
21	1	2	3.75	8.408426758	1.6	2	2	2	3	3	4	2	3	1
21	1	2	4	13.27872213	1.8	5	5	5	4	2	3	3	3	2
19	2	2	3.5	2.879360728	2.2	4	2	5	5	4	3	5	3	2
25	1	1	4.25	4.468699219	2	1	2	5	5	2	2	2	3	2
26	1	2	4	4.101536267	3	3	3	4	4	4	4	5	5	4
26	1	1	4.5	2.697007999	2.8	5	4	5	4	5	5	5	5	3
21	1	1	4.75	4.864864708	2.8	3	1	3	2	3	4	5	4	4
21	2	2	4.25	5.274419628	2.2	4	3	1	1	2	2	2	2	1
19	2	1	5	3.014562207	2.8	4	3	5	3	2	3	3	3	1
22	1	1	5.5	1.507849896	2.4	5	1	2	4	1	5	1	1	3
22	1	1	4.75	4.050002072	3.4	4	2	4	3	2	3	4	3	2
20	1	1	3	2.394735494	2.8	5	4	5	4	1	1	5	3	1
18	1	1	4.5	5.30201723	3.2	5	5	3	3	4	4	4	4	1
22	1	1	4	2.979912455	3.8	5	4	2	3	1	1	4	1	1
27	1	1	5	5.452985963	2.6	5	4	2	2	3	3	4	3	4
31	1	2	5.5	3.433360728	2.6	5	5	1	1	3	5	1	3	1
22	2	2	3.25	4.854783212	2.2	5	4	4	4	5	5	5	5	4
22	1	1	5.5	3.077480755	3	4	2	1	2	2	2	3	3	1
21	1	1	5	4.326834712	3	2	2	4	3	4	2	5	4	4
23	2	2	4	6.08873118	1.8	5	2	1	1	4	3	3	2	3
23	2	2	4.75	8.577449623	2	3	3	4	4	5	5	3	5	3
19	2	1	4.5	3.707739168	3	4	1	5	4	4	4	2	2	2
22	1	2	3.25	7.618775432	2	5	5	5	5	5	5	3	3	2
24	2	1	5.25	5.134220513	2.6	4	1	1	1	1	1	1	3	2
20	2	2	4	4.508389632	2.6	2	2	4	4	3	3	2	2	2
21	1	1	5.25	3.157849896	3.6	5	4	4	3	2	2	3	5	2
25	1	2	2.75	3.644449623	3	1	1	3	3	2	2	4	4	4
19	1	2	4.25	3.262306775	1.8	5	4	4	2	3	2	5	5	4
22	1	2	3.5	3.727671188	2.2	5	4	5	5	3	2	2	4	2
21	2	2	4	10.89869213	1	3	3	4	4	3	3	2	2	2
31	1	2	4.25	7.23162291	2	4	4	2	1	2	1	3	1	1
18	2	1	4.25	2.840223432	2.8	5	4	2	1	1	1	2	4	1
22	1	2	4	9.335419628	2.2	3	2	3	3	5	3	4	5	4
21	1	1	6.25	5.231207528	3	4	4	2	2	1	2	2	4	1
22	2	2	4.25	7.458692133	1.8	2	1	1	3	4	5	5	5	3
24	2	2	2.5	6.732632141	2.4	4	4	3	4	3	4	3	4	4
19	1	1	6	4.2847806	2.4	4	4	5	4	3	3	5	4	2
19	1	2	3.75	5.104449623	2	4	3	2	3	5	4	5	5	4
17	2	2	5	3.446273207	2.8	5	4	4	5	1	1	5	4	1
22	1	2	3.75	9.773328369	2.2	3	2	4	4	1	2	1	2	2
23	2	2	4.5	4.045968527	2.2	4	4	2	1	1	1	2	5	4
20	2	2	4.25	3.95842072	2.6	5	4	4	3	1	2	2	2	1
23	2	2	4.25	5.563600874	3	5	5	1	1	3	3	4	4	1
21	1	2	4	10.04677878	2	5	4	5	3	5	3	5	4	4
23	2	2	4.25	5.509115206	2.2	5	5	5	4	4	4	4	4	1
31	2	2	3.75	3.053822439	2.4	4	4	5	5	2	1	1	1	2
19	1	2	3.25	3.551479619	2.4	3	3	4	3	2	2	4	3	1
22	1	2	4.25	6.211298373	3	2	3	3	4	4	4	2	2	2
22	2	2	3.75	5.577358364	2.4	5	5	3	3	1	1	3	4	1
21	2	2	3.75	6.128701184	2.2	5	5	4	4	4	3	5	5	1
23	2	2	4.5	3.632633233	3.2	3	2	4	3	1	2	3	3	2
31	2	1	4.25	1.909955967	2.4	5	4	5	3	2	2	4	4	1
19	1	1	5	3.216056277	2.6	4	4	4	3	2	3	4	4	1
25	2	1	3	5.120894704	2.8	5	4	1	1	3	3	1	1	1
22	2	2	3.75	6.620329641	2.6	4	4	2	2	5	5	5	5	3
18	1	1	3.75	4.266592573	2.8	5	3	5	5	4	4	5	5	4
21	1	1	4.5	2.304982048	3	4	3	3	2	3	2	3	3	1
22	2	2	4.25	4.366126031	3.4	4	4	1	1	3	3	4	5	4
18	2	1	5	2.949189967	3.2	5	2	4	3	2	3	2	4	2
23	2	2	3.75	4.618722128	2	3	3	5	5	3	3	3	3	2
23	2	2	4.75	3.142056989	1.4	4	3	4	4	2	1	4	4	2
23	2	2	2.75	2.790361907	2.4	5	4	1	1	4	5	5	4	3
23	2	2	3.75	2.081644936	2	4	3	5	4	3	3	3	3	2
21	2	1	3	4.094300083	3.4	4	3	2	4	1	4	2	3	1
31	2	2	4.75	9.377662137	2.8	3	3	3	3	1	1	3	3	1
21	2	2	3.75	7.474358364	1.6	1	1	5	4	2	3	4	3	2
19	2	2	3.5	4.144118219	2.2	1	1	1	1	2	1	2	4	4
19	1	2	3.25	5.610297544	3	4	4	1	1	1	1	2	3	4
30	2	2	3.75	3.755328369	3	1	1	3	1	1	1	1	3	2
21	1	1	4	3.303223432	3.2	5	3	5	5	1	3	2	2	2
21	1	1	4.75	2.573402481	3.2	4	4	4	2	1	3	2	4	2
22	1	1	5.25	1.707390768	3	3	1	4	4	4	4	4	4	3
26	2	2	5	1.21348867	2.4	5	3	5	4	1	3	1	3	1
20	1	1	4.75	3.527330078	3	5	5	4	1	1	2	1	2	1
21	1	1	4.5	3.475144584	2.2	2	1	4	2	2	3	5	4	4
18	1	1	6.25	3.26991674	3.4	5	5	5	4	2	2	2	1	1
19	1	1	3.75	2.577652565	3.4	4	3	2	2	1	2	3	2	1
